Open,High,Low,Volume,Close
60935,61386.69922,60240,14263,60993.55078
60993.55078,61271.75,60372,12463,60685.44922
60552,61399,60211,18995,61104.85156
60655,61780,60601.10156,14389,61036.14844
61195.69922,61382.94922,60620,7631,60767.44922
61179,62200,60901,17051,62063.39844
62010,62199.94922,60062.39844,20550,60527.10156
60530.85156,61200,60300,10623,60566.55078
60720,62158,60311.39844,21463,61948.55078
61950,63099,61600.05078,23539,62596.10156
62350,63300,62150.05078,12089,63089.25
63005,63610,62751.10156,12427,63500.80078
63325,63698,63016.85156,9607,63283.69922
63120,64200,63110,12079,63995.35156
64200,66755.54688,63880,28579,66566.25
66500,69848.75,66486.95313,43642,68850.54688
69200,70500,68000,50104,68495.60156
68858.5,69000,67706,17996,67909.20313
68050,68899.79688,67600.04688,17924,68372.54688
68563.10156,69750,68455.20313,17264,68639.89844
68944,69173.5,66501,28669,67022.54688
66861,68399,66500.04688,20751,68135.95313
68499.89844,68720,67450,12208,67634.10156
68200,68200,66587.39844,16105,66683.04688
66800.10156,66999,65822.20313,17167,65936.70313
66000,67371.79688,65902.10156,15027,66055.95313
66105,66488,65300,9995,65455.14844
65620,66081,65200.80078,10189,65823.39844
65990,66360,65500,14100,66093.35156
66200,68270,65700,28781,68054.70313
67750,69188,66640.10156,21701,66960.39844
67290,67699.89844,64164.85156,15118,65876.64844
66100.5,66799,64100,13002,64254.05078
64480,64700,63000,19116,63976.14844
63900,63958.39844,62400,11106,62519.69922
62660,64200,62000,20131,63820
64199.85156,65689.95313,63922.19922,15831,65401.80078
65699,66370.04688,64750,10018,64937.94922
64938,65600,64561.25,7921,65398.10156
65351.35156,65881.95313,65009,6625,65559.10156
65619.5,68599,65619.5,27596,68217.29688
68450,68993.85156,67500,15738,67715.95313
67910,68597.95313,67900,7478,68334.25
68500,69240,67300,15435,68820.5
68830.29688,69347.25,68499,10469,68985.95313
69000.10156,71995,68700,39075,71129.64844
71404,73200,71251.10156,33946,72901.25
72901.25,74016.25,72245,24677,73331.60156
73401,74147.5,71555,23590,72369.29688
71980,71980,70880.04688,19049,71102.14844
71235,73184.89844,71198.89844,19573,72847.45313
73148,73401,71707.5,15153,71978.10156
72499.89844,72870,71560.20313,9973,71760.20313
71980,72800,71315.29688,11042,71656.20313
71850,72297.89844,71324.54688,7666,71709.10156
72198.89844,72495,70650.10156,10644,70975.89844
71500,71500,69596,12316,69935.79688
69955,70400,68270,10377,68585.54688
68585.54688,69399,67801.5,10368,68915.79688
69270,69846.75,68500,15509,68638.95313
68400,68750,67850.10156,10072,68325.89844
68458.5,71250,68201,16735,70859.5
71260,71500,70029.70313,11002,70350.29688
70401,71120.35156,70259.89844,8300,70607.39844
70984,71450,70005,12201,70270.64844
70801.70313,70801.70313,69575,10221,69809.29688
70379.5,70379.5,69403,1519,69600.25
69600,70079.85156,68863.5,9263,69120.04688
69201,70295,68800,10291,69976.60156
70300,70399.95313,69526,6505,69662.04688
69999,70000,69150,5398,69516.25
69662,70274,69100,8434,70072.70313
69400,70367.70313,69400,7118,69930.45313
69930.45313,70769.95313,69710,16349,70221.5
70550,70550,69027,7182,69159.04688
69375,69721,68700,11184,68878.45313
69000,69340,68750,6308,68908.89844
69377,70663.64844,69050.04688,16387,70334.29688
70388,70555.54688,69808.25,8637,69989.85156
70200,70300,68510,8582,68706.5
68660,69700,68501,8239,69119.70313
69120.70313,69974.79688,69000,8841,69198.75
69567.04688,69688.25,69001,7528,69393.10156
69276.10156,70999.79688,69276.10156,17215,70810.39844
70600,70909.95313,68902.25,14610,69150.39844
68483.10156,68500,65293.30078,47845,66361.14844
67100,68182.29688,66505.79688,23514,67821.20313
67900,68500,66601,11981,66722.25
67000,67000,65501,10520,65946.95313
65799,66365.70313,63400,14500,64100.69922
63250,65098.94922,62382.05078,16985,63922
64400,64899.60156,63601.10156,11840,63770.64844
64525,65987,63300,15564,65783
66054,66395,64280,11287,64484.5
64470,64470,63501,12643,63684.14844
63798.19922,64770,63002,8783,63419.80078
63050.10156,63999.94922,62432.05078,14404,62555.69922
62999,63494.89844,62570,12476,62805.85156
63248,63349.5,62611,7876,63049.69922
63350,63400,62657.14844,7912,62811.10156
62949.89844,63200,62400,12683,62907.94922
63200,63299.94922,62655.60156,5035,62944.75
63179.89844,64235.19922,62850,11820,64089.60156
64090,65499,64090,9059,65293.85156
65290,65368.44922,63950,8632,64240.14844
64474.30078,64999,64200,6756,64573.35156
64260,65330,63709.19922,13562,64990
65269.89844,65350,64102,5016,64429.75
64505,64799.89844,63671,7529,63816.85156
64010,64799,64010,8300,64449.60156
64899.89844,65545.60156,64650.10156,10388,65270.80078
65500,65650,64100,8725,64334.30078
64430,64599.80078,63690,6532,63840.35156
63999.94922,64750,63535.75,12616,64544.30078
64698,65300,64648.14844,20041,64916.05078
64648,65248,64003.05078,9349,64087.10156
65101,65650,63933.14844,15543,64092.10156
64438,64447.80078,63152.55078,8728,63294.69922
64000,64000,62650,17031,62938.14844
63100,63376.60156,61251,15442,62721.85156
62800,63000,62210.05078,11340,62754.10156
62720,62999,61501,6870,61746.60156
61790,62200,61000,15835,61866.39844
62051,63940,62051,25187,63005.30078
63480,64000,63160.60156,14576,63404.39844
63749,63786.5,62750,9071,63029.80078
63298,63666,62883.80078,13683,63141.5
63349.94922,64620,63207.85156,10353,64422.69922
64550,65010.10156,64195.39844,6744,64835.5
65011,65300,64510.10156,4704,64705.19922
64949.89844,64970,63269.64844,8383,63437.39844
64200,64200,63460,5284,63885.55078
63800.14844,64000,63500,5189,63670.25
63602,64049,63101,7701,63636.39844
63700,64190,63328.05078,4423,63777.05078
63516.35156,64000,63516.35156,3556,63670.35156
63670.35156,63898.69922,63207,922,63522.5
63250,63600,62409.80078,12588,63490.60156
63450,63574,62981.10156,7750,63064.44922
63315,63498.94922,62910.5,4021,63089.14844
63200,63500,62811.89844,5887,63156.14844
63300,64999,63210.69922,10783,64771.10156
65000,67343.89844,65000,15489,66779.14844
66775,67221.95313,65715.04688,7407,66422.45313
66789.89844,66999,65851.95313,6273,66002.5
66011.20313,66719.85156,65590.04688,4284,65726.85156
65726.85156,66739.70313,65726.85156,5375,66483.39844
66500,67800,65911,9355,67399.39844
67650,67810,65521.5,8918,65712.60156
65900,66341.64844,65000,5123,65162.44922
65398.75,65800,64836,4127,64994.14844
64995,67748.95313,63614.05078,39944,67359.04688
66812.20313,69000,66800,20028,68320.89844
68624.89844,68624.89844,67428.04688,5488,67643.45313
68300,69655.20313,67687.5,18813,68392.29688
68500,69955.95313,68500,12710,69730.79688
70000,70500,69195.60156,10991,69437.35156
69437.35156,69869.85156,68476.04688,4128,68718.95313
68908,70160,68750.04688,12159,69830.5
70000,70189,69268.35156,4610,69692.85156
69799.10156,70200,69001,9563,69189.60156
69499,69859.04688,69261,5505,69405.45313
69474.45313,70450,69405,10178,70215.14844
70130,70325,69480,2739,69597.35156
69540,69948.95313,69200,8735,69275.14844
69299,69359.95313,68200.10156,7987,68583.5
68601,69099.95313,65724.25,11678,66169.14844
66400,66841.89844,65805,5838,66333.10156
66336.60156,67000,65705,9024,66842.75
66122,67222.14844,66122,5830,66871.04688
66990,67284.79688,66647.70313,5214,67063.25
67251,68337.89844,66845.04688,7178,68226.14844
68500,69000,67678,4898,67863.45313
68240,68240,66280,6244,66407.39844
66774,67095,65890,6460,66072.60156
66480,66670,65323.89844,5784,65952.79688
66500,68124.95313,66335.64844,9214,67703.60156
67400,69350,65810,14066,69184.60156
68940,69649,68650.20313,7912,69389.70313
69389.70313,69900,68751,5124,68913.79688
69000,71050,68551,12046,70860.54688
70927,73089,70898.75,29133,72817.79688
72600,74500,72160.04688,17525,74062
74280,74394,72693.10156,14788,73080.04688
73490,73899,72492.20313,10193,73497.95313
73499,73950,72101.10156,10899,72357.04688
72572,73200,71900,7348,72402.85156
72305,72899.70313,71059.10156,7345,71246.10156
71680,71899.89844,71000,9083,71173.35156
71499,71644.85156,70851.20313,4477,71219.85156
71390,73000,71300,9189,72905.89844
72900,73570,72286.95313,6757,72610.5
72965,73270,72020,5587,73025.04688
73040,73112.35156,72100,9006,72481.5
72700,72700,71950.04688,4998,72311.95313
72310,73100,71814.10156,11548,71970.95313
71970.95313,72499.95313,71350,6503,71534
71401,71900.5,69889.60156,7410,70284.54688
70480,70751.64844,69731.64844,4005,70420.79688
70800,70848.95313,68601.45313,7680,68804.45313
69100,69399.89844,68500,7715,69156
69156,69878.29688,68875,3327,69677.29688
69600,70456,69531.79688,6857,69930.70313
69700,70171.45313,68700,6431,68894.5
69050,69439.95313,67055.54688,7157,67543.64844
67165,68447.60156,66750,7203,66906.75
67300,68446,67010,6008,68261.54688
68395,68798.75,67215.75,8102,68113.35156
68115,72750,67200,29028,71776.64844
71400,71654.85156,68050,19860,69259.39844
68016.25,69350,67658.5,12193,68615.10156
64000,68950,64000,21197,68528.45313
68899.95313,69499.95313,68250.04688,9654,68827.45313
69001,70763.54688,68800,12304,70171.04688
69100.10156,70377,68752.25,4799,70013.79688
70011,71840,70011,7298,71640.89844
71720,72606.10156,71650,10260,72329.20313
72329,72780.60156,71740.79688,7756,72156.25
72357,72517,70601.60156,5347,71162.54688
71555,71698,70200,3821,70624
70635.10156,71100,70430,3989,70825.5
70855,71999,70702.95313,5414,71787.04688
71500,71500,69599,4823,70107.79688
70139.95313,72800,70139.95313,7984,72473.39844
72550,72980.5,72400,4426,72690.79688
72670,73149,71660.89844,9668,72665.79688
72599.95313,73840,72000,11901,73391.60156
73391.60156,74100,72520,5016,72683.64844
72683,73566.60156,72000,8937,72324.64844
73000,73000,71310,5388,71475.85156
71440,71899.10156,70020.64844,6459,70249.20313
70500,70811.64844,69800,7016,70204.39844
70759,71379.5,70111.14844,5005,70781.64844
70950,71332.95313,70799.95313,3757,71094.20313
70815,72100,70815,4148,71717.29688
71160,71845.20313,71000,4663,71281.64844
71225,71945.85156,71086.39844,3803,71737.95313
71670,71670,70000,4914,70211.64844
70500,70895.60156,69699.89844,3928,70074.85156
69950,70111.70313,69455.64844,2849,69593.04688
69999.95313,70200,69725,4761,69966.45313
70000,70220,69257.5,3754,69489.29688
68170,69486,68170,4854,69236.89844
69237,70399,68800,7329,69961.75
70201.5,72887.95313,70201.5,9594,72656.04688
72001.25,73649.95313,71610.45313,14061,72513.25
72700,73333,72542.35156,3468,73122.45313
72975,75799,72800,21139,75502.39844
75350,76034,73745.95313,11549,74734.20313
75501,77199,75500.10156,16500,77012.54688
76901,77270,76218.25,7307,77137.25
77137,77400,76700,6579,77243.89844
77243.89844,77300,76501,3552,76831.10156
77000,77000,76135.14844,3136,76467.60156
76499,78363.29688,76150,11854,77613.70313
77800,78540,77600,10905,78091.35156
77506,78590,77506,4416,78370.5
78299,80102,78180.85156,11498,79771.64844
79999,80100,78950,5399,79069.85156
79499,79899,79090,5829,79320
79390,79479.85156,78000,6038,78110.10156
78300,78742.70313,77600,4238,77961.45313
77600,79060,77600,3784,77948.39844
78110,78300,76900,4176,77496.39844
77551,77598,76225.04688,8038,76509.14844
77179,80570,76901.10156,19559,80413.25
80416,81425.95313,79720,7899,79933.45313
79900,81400,79430.89844,7999,79610.79688
79729,80133.35156,76700,33135,77028.14844
77880,77898.95313,75595.85156,8851,75721.5
76000,76695.89844,75610.20313,5681,76115.04688
76406.89844,76406.89844,75600,4047,75746.75
75525,76599,75210,12724,76019.79688
76540,76540,74750,8010,74881.45313
75300,75400,74300,20861,74675.5
74750,75152.70313,74515.45313,3327,74737.35156
74850,75599,74341.64844,4574,74604.95313
74500,75098.85156,73978.04688,7566,74873.39844
74803.39844,75276.95313,74400,4063,74559.95313
74555,75509,73925.10156,5414,74206.20313
74399.95313,74449.20313,72863.54688,4517,73102.10156
73200,74299.95313,72701,3535,73873.45313
73755.14844,74500,73588.79688,4850,74140.5
74140.5,74511.29688,73156.14844,3405,73600.70313
73750,74555,73652.04688,4540,73866.39844
74100,76497.45313,74100,5926,76062.35156
76001,77429,75250,5286,76392.25
76321,77423,75455.35156,4958,77087.60156
77190,77688,75339,4232,75734.04688
75811,76774.89844,74400.10156,4375,74848.89844
75400,75490,74111.04688,3391,74480.60156
74700,75000,73105,5761,73815.64844
74064,74691,73410.20313,4004,74282.5
74450,75880,74449.95313,4555,75427.45313
75399.89844,76503.04688,74500,4143,75929
76249,76751.54688,75900.20313,3015,76407.60156
76860,76860,75353.04688,3000,75580.70313
75900,76232.45313,74952.04688,2476,75048.04688
75077,75664.95313,74784.04688,3518,75349.60156
75250,75899,75200,3971,75351.14844
75480,76250,74200,3810,74359.79688
74599,75200,73999,3367,74849.79688
75249.79688,75349.79688,74000,11625,74877.64844
74990,75500,74566.04688,3478,74771.64844
75049,76080.39844,74588.79688,3092,75703.39844
76100,76100,75000,2664,75186.70313
74880,75548,74705,4297,74972.75
75545,75545,73540,4778,74037.54688
74373.95313,74800,72605,13071,72933.04688
73297.70313,75397.25,73297.70313,6906,74974.45313
75270,75834.95313,74600,3945,75197.79688
75300,75850,74900,2537,75459.20313
75499,76350,75050,2761,75896.95313
76074.64844,76350,75301.14844,2341,75477.39844
75350,76198.95313,74838.85156,4502,75097.14844
75499.89844,75900,75097,3521,75505
75551,76429.35156,75240.04688,5016,75943.89844
76000,76549,75525.04688,3293,76153.79688
76500,78178.35156,76405,13063,77611.20313
77611.20313,77999,76560,3963,77059.75
77060,77060,74118.5,7317,74332
74599.95313,75372.64844,74327,5825,74608.95313
75248,75490,73666,4812,73852.35156
74404.85156,74920,73938.95313,3949,74475.29688
74225.29688,77683.5,74100,9474,76812.45313
76999,78000,75712,4861,77782.5
77848,78267.20313,77057.54688,7761,77627.89844
77115,78900,77115,5727,78208.75
78500,78899,78310.95313,4472,78644.75
78999,81013.54688,78600.04688,11401,80860.45313
80998,81190.95313,79201,7295,79931.39844
80740,80740,79277.85156,4446,79490.35156
79987,80396.79688,79200,4888,79578.85156
79580,79580,78005,5254,78372.95313
78622.95313,79150,78379.85156,3557,78477.14844
78485,78935.85156,76501,5089,76892.29688
76880,77583.35156,76701,4539,77200.20313
77099.75,77589.85156,76311.10156,6784,76650.10156
77077,77450.20313,75411.04688,27709,75995.10156
76000,76299.70313,74100,13065,74233.95313
74489.89844,74489.89844,73150,15760,73253.95313
73503.95313,74300,73400,12251,73819.79688
73850,74199.89844,73100,7142,73164.70313
73200,73900,73141,7752,73747.75
73999,75089.70313,73500,15186,74761.89844
75111,75250,74256.70313,11543,74498.95313
74500,74800,74100,4828,74573.5
74500,75052.64844,73800,2937,74075.89844
74300,74500,74000,2216,74171.89844
74649,74649,73202.85156,4230,73316.89844
73640,73640,73200,3222,73286.39844
73753.89844,74153.95313,73001,5919,73218.79688
73250,74300,73000,4913,74026.75
73777,74169.95313,73000,3917,73038.89844
73300,73600,70850,8961,71028.89844
71299,71299,70001,7748,70352.29688
70799.89844,70984.29688,70100,4867,70830.54688
70881,72000,70632.04688,4849,71251.95313
71501,71550.04688,70450,4334,70506.5
70506.5,71099.95313,69600,3404,69769.54688
69860,69958.95313,68201.10156,8913,69143.35156
69500,70712.89844,69500,6967,70244.29688
70200,70200,69650.10156,2670,69782.29688
69782.29688,70119,68500.85156,4569,68731.35156
69095,69249.95313,67390,11985,67783.39844
68195,68500,62500,10416,66744.39844
67000,67000.04688,64450,7655,64568
64677,67100,63125,17921,65780.64844
66988,66988,65800,4318,66318.54688
67015,68200,63950.05078,12368,64202.85156
64500,65737.39844,62300,11536,63598.55078
64100,64100,62150,12283,63025.64844
63077,63654,62555.05078,10722,63138.80078
62699.94922,62699.94922,61400,13688,61603.80078
61400,61400,60501,9200,61022.19922
60711,61751,59601,12830,61120.89844
61899,62700,60660,4980,61997.30078
61521,64300,61521,6132,63979.60156
62990,64269.64844,61709.05078,6805,63427.5
63620,64959.94922,63620,11121,63978.35156
63625.19922,64579.85156,62000,12243,62600.60156
62991.85156,63980,62862.14844,6090,63212.94922
63750,64263.75,61900,6380,62101.85156
61965,62690,60900,7567,61967.85156
62749.94922,62749.94922,61999,4196,62206.94922
61600,62177,61301,5082,61723.64844
62440,62700,61805.14844,3986,62350
62000,62480,60800,7477,61362.5
61300,63421.5,60666,10200,63056.14844
63200,64350,62525,5004,63932.25
63402.19922,64900,63402.19922,6896,64309.14844
64342,64900,63684,4183,64498.55078
64498.55078,65350,64498.05078,4418,64742.05078
65050,66676.54688,65012.39844,6742,66480.79688
66700,66800,65910,3810,66153.79688
66200,66607.39844,64900,4248,65160.69922
65670,65933.14844,65177,1058,65564.95313
65050.10156,66502,64513.14844,10673,66345.10156
66345,66985.04688,65060.5,4542,65203.14844
65203.14844,66190,64802.05078,4985,65822.14844
66100,66740,65240,8200,65545.95313
65999,66333,65200,7974,65784.85156
65900,66800,65588.45313,5438,65754.95313
65770,66400,65501,3936,66190.29688
66200,66330,65713.20313,3325,66024.45313
66251,67568,66110,8262,67324.20313
67400,68169.95313,67202,6407,67607.39844
68000,68710,67607.45313,10287,68198.75
67866.20313,68680,67400.04688,6030,68575.25
68501,69340,68360.75,6588,68792.25
69002,69150,68011,7575,68289.89844
68400,68678.54688,67150.89844,5175,67332.04688
67500,67949,66608,5041,66692.85156
66800,67137.70313,65931.95313,2992,66128.75
66000,66196.64844,65136,3690,65284
65299,65312.05078,64445.05078,2960,64764.80078
65269,65700,64864.05078,3550,65574.85156
64100.05078,64895.44922,64100.05078,3289,64364.60156
63666,66500,63666,7236,66171.70313
66272,68490,66222,6981,68146.54688
68280,68899,67102.70313,5719,67463.54688
67299,67500,66050,5721,66335.04688
66415,67200,66222,3561,66375.14844
66477,67998.95313,66100.04688,4752,67561.5
68000,69500,67749.39844,10484,69326.95313
68750,69900,68750,10183,69049.70313
69049.70313,69561,66700,9352,67003.85156
67003.95313,67347,65897,5788,66117.64844
66200,67503,65105.25,9920,67319.64844
67398.89844,67699,66526,8775,66686.35156
67279,67475,66980,4257,67036.95313
67550,67550,66812.39844,5943,66984.70313
67299,67299,66500.35156,4193,66801.20313
66500,67100,66150.70313,7531,66635.5
66750,67400,66458.70313,4603,66818.25
66999.70313,67349.89844,66201.04688,4278,66603.14844
67100,67345.89844,66666.14844,6823,66978.54688
66700,66976,66226,2284,66439.89844
66501,66999,65820.45313,4369,66070.35156
66249,67094.95313,65909,4018,66700.70313
66898.89844,67000,66300,2580,66937.25
66600,66996.95313,65955.89844,5052,66653.04688
66650,66989.95313,66077,3863,66195.60156
66220,66485.70313,65900,3514,65991.20313
66291,66291,65600,3530,65802.79688
66005,66098.20313,65650,1613,65739.79688
65739.79688,66298.95313,65501,8009,66126.10156
65900,66166.85156,65100,4697,65259.60156
65378,66289.95313,65300,3086,66072.04688
66000,66188.39844,64500,4134,64902.75
65300,65533.30078,63700,3105,63920.94922
63875,63875,62450,4488,62559.94922
62830,62830,61500,8712,61868.14844
62384,62384,61150,6589,61329.39844
61500,61767.60156,60540.14844,7598,61289.19922
61489.19922,62699.89844,61012.10156,7551,61275.69922
61944,61944,59800,7858,59906.55078
60299,60400,59500,6603,60004.30078
60300,60300,59550,5305,59936
60035,60800,58960.05078,22636,59410.55078
59188.94922,59188.94922,56300,24277,56451.35156
56450,56900,54725,14323,55345.60156
55750,56178,54900,10994,55355.39844
55600,56600,55315,8943,56302.19922
56302,56408.30078,55000,12188,55136.85156
55248,55499,54254.19922,5980,54460.14844
54480.14844,55403.94922,53858.35156,10536,54227.89844
54529.89844,54970,54125,6031,54793.19922
54829,55250,54505,3891,54710.64844
54720,55150,54553.5,4411,54960.80078
55468,55468,54855,4311,55340.14844
55140.14844,56387.10156,54400,5776,55952.89844
56400,57266,56152.89844,11007,56862.75
57390,57400,56572,12341,56839.55078
56907,57400,56907,4094,57129.10156
57397,58000,57218.5,8410,57663.25
58040,58790,57555,7261,58566.39844
58570,58594.85156,57645.10156,4062,57839.75
58000,58000,56830,6779,57026.60156
57040,57980.14844,57040,5144,57708.30078
58100,58253.64844,56801,13277,57171
57800,58000,57200,8933,57414.60156
57990,57990,57001,10389,57161.44922
57200,58000,56911,8692,57609.5
57998,57998,57244,5722,57433.75
57688.94922,57688.94922,57020,2978,57444.25
57400,57400,56800,4821,56976.60156
57000,57299,56175.55078,5278,56547.75
56310,56320,55895.14844,3193,56006.25
56399,56399,56050,5182,56180.14844
56350,56885,56200,7145,56585.14844
56740,56849.89844,56100.05078,5142,56296.94922
58150,60689.94922,58000,15675,60163.85156
60250,61684,60200,13292,60390.10156
60480,60830,59600,7111,60040.19922
60262,60498.89844,59750.05078,6488,60003.14844
60003.14844,60400,59901.35156,4012,60259.19922
60554,60554,58573.05078,4676,58921.30078
59199,59350,57500,8355,57641.19922
57800,58450,57300,7299,57491.75
57600,57991,57304.05078,3874,57468.89844
57500,58599,57500,4869,58515.75
59000,59044.75,58028.19922,4502,58147.89844
58269,58540,57950.10156,3320,58056.10156
58203,58400.10156,57526.10156,4303,57812.19922
57650,57747.10156,56384.39844,3745,56595.14844
57085,57085,56400,3363,56564.44922
56600,56800,55555,5419,55642.39844
56049,56192.94922,55300,5110,55420.89844
55750,55839.75,54250,11658,54410.05078
54410.05078,54589.75,52500,9371,52905
52605,53690,51586.30078,26249,52424.85156
52500,53400,52500,12837,53110.89844
53110.89844,53990,52706,11787,53817.85156
54000,54650,52666.30078,5985,52944.64844
53049,54500,53000,12180,54117.75
54400,54679.94922,54000,7410,54431.19922
54600,54798.94922,53751.60156,5090,53947.35156
53997,53997.89844,52927.89844,2913,53071.75
53140,53499,52850,3264,53289.85156
53590,53799,53200.05078,7314,53559.30078
53849,53970,53100,5128,53692.39844
53749.89844,54750,53401.64844,5326,54369.69922
54889.69922,55149.94922,54232,9203,54761.30078
55000,55150,54415,5597,54772.10156
54999,55250,54500.05078,4630,55123.85156
55523,56098.19922,54500,9450,54818.30078
55200,57464.80078,55000,8395,57009.30078
57300,57928.05078,56677.5,6040,56862.64844
57148.94922,57250,56255.05078,4862,56416.69922
56600,56890,55701,4761,55916.69922
56250,56250,55025,4519,55185.25
55299.10156,55676.69922,54525,6656,55265.10156
55403.25,56431.94922,55390,6624,56002.44922
56026,57600,56025,11498,57382.44922
57599.94922,57741.05078,55510.60156,7419,55805.80078
55950,56441.30078,55112,6447,55597.5
55949,56000,55100,4118,55594.55078
55800,56299.89844,55501,3948,56197.05078
56270,56270,55417.30078,4485,55709.5
55999,55999,54251,6714,54770.94922
54651,55144,54383.80078,3387,54704.75
54950,55300,54148.85156,5755,54724.69922
54555,54950,54123.80078,4368,54619.80078
54700,54931.80078,54326,6317,54495.80078
54599.94922,55000,54114.89844,2777,54921.69922
54850,55199.89844,54450,3125,54922.39844
54600,55089.94922,54555.25,5044,54660.69922
55050,56338.64844,54498.94922,13088,55552.89844
55300,56350,55249,5529,56094.75
56092,56900,56092,7335,56501.94922
56799,56800,56346.85156,6063,56609.60156
56840,57147.94922,56513,3293,56758.85156
56758.85156,56974.19922,56182,3549,56667.60156
56700,57075.35156,56615.25,4265,56806.64844
56810,57000,56301.14844,3757,56539.44922
56540,56714.10156,55750,3876,56003.14844
55712,55712,54402.85156,6867,54776.25
54893,54900,53980,6050,54571.19922
54572,55400,54555.55078,5225,55196.89844
55001,56528.44922,54696,4222,56163.89844
56148,56291.80078,55680,3806,56074.69922
55810,56321.55078,55810,4232,56132.39844
55851,56745,55851,3608,56510.89844
56510,56510,55817.5,4807,56004.69922
56005,56252.75,55406.05078,3075,55538.39844
55740,55900,53175.85156,8765,53502.85156
53782.85156,54365.85156,53254.05078,3720,54144.10156
54349,54435.39844,53600,3685,53941.80078
54000,54639.94922,53725,5309,54028.60156
54025,54483.60156,53800,4636,54112.89844
54000,54981.75,54000,2683,54338.5
54340,54660,53510,7924,53785.30078
53990,54289.75,53673,4885,53778.5
53801,53801,52636.55078,5426,53548.75
53450,53878.35156,53100,5918,53355.60156
53050,54284.55078,52411.14844,5861,53869.55078
53250,53650,52951,3159,53352.89844
53200,54094.94922,53200,2796,53871.14844
54000,54450,53700,4650,53998.5
54015,54900,54005,2761,54699.55078
54850,57431.60156,54550,21845,57034.44922
56601.30078,57390.89844,56011.10156,7241,56736.75
56621,57871.5,56350,8058,57293
57300,58300,56501.35156,5761,56823.60156
57010,57745,57010,4045,57589.80078
57502,57857,57228.94922,3228,57548.89844
57501,57857,57200,3921,57737
57502,57700,56979,5127,57572.44922
57600,58400,56521.05078,5842,57859.5
58450,59000,57304.05078,5060,58782.39844
58780,59499,58650.55078,4168,58871.5
58871,59200,57580.60156,3434,57924.5
57950,57988,57188.05078,2946,57545.64844
57660,58950,57660,4921,58590.05078
58598.30078,58649.85156,57519.85156,3399,57801.55078
57801.55078,58188.89844,57495.05078,3013,57691.19922
57880,58260,57583.60156,2103,57722.44922
58080,58980,57900.10156,2892,58754.30078
58802,59200,58333,2887,58869.10156
58950,60280,58875.05078,6205,60101.94922
60256,61109.94922,60000,7908,60658.89844
60754,60996.69922,59760.05078,7070,60119.94922
59799,59980,59300.05078,2897,59461.5
59650,59993.64844,57550,5455,57852.39844
58699,58699,58000,4374,58364.55078
58213,58400,57890.94922,2409,58069.14844
58380,65850,58069.14844,25477,64642.89844
64900,67467,64900,16170,66180.25
66749,67227.54688,65691.29688,8452,65879.54688
65522,65990,64200,6021,64499.5
64499.5,65420,62150,20476,62859.60156
62859.60156,63875.85156,62286.75,7538,62674.55078
62959,63449.89844,62470,4885,63291.55078
63299,63949,60768.94922,9209,61863.39844
61863.39844,62065,61200,5960,61471.05078
61980,61980,60515.89844,4320,60938.35156
60989,61559,60600,3561,61165.10156
61250.5,61500.89844,60283.55078,6263,61186.10156
61200,61389,60736.85156,3047,61174
61250,61887.55078,61050,4974,61722.69922
61723,62717.55078,61641.35156,4294,61996.64844
62150,63297.89844,61772,4999,63027.5
63030,63615.94922,62629.44922,3660,62896.89844
62896,65711.60156,62656,7039,64901.89844
64900,65086.94922,63800,4473,64019.75
64394.94922,64749.89844,64030.05078,3206,64211.30078
64288,64542.94922,63866.44922,5771,64321.30078
64650,64700,63055,8461,63480.19922
63830,63980,63025.35156,5263,63285.60156
null,null,null,null,null
63579,65600,63334.14844,10839,65171.14844
65250,65450,64103.44922,5400,64893.30078
65200,66300,65105.10156,7189,65673.75
65990,66495.60156,64684.39844,7154,64965.80078
65301,65709.95313,64200,5008,64440.35156
64738,65200.85156,63231.39844,5484,63855.75
63880,64163.14844,63365.05078,3245,63637.75
63755,63921.89844,63310.05078,2116,63522.60156
63681.39844,65490,62855.69922,15991,64454.44922
64001,64100,62950,7175,63085.19922
63380,63380,62400,4688,62959.14844
63068.80078,63700,62785.30078,3395,63621.5
63749.05078,64460.25,63312.30078,3201,63950.5
64110.39844,64699,63850,3043,64393.55078
64440,64440.55078,63420,2672,63539.35156
63849,64111.94922,62750.19922,2999,63058.44922
63100,63430.19922,62446.19922,3752,62546.5
62546,63100,62500.05078,3155,62651.35156
62652,63954,62652,5750,63860.14844
63865,64465.75,62933.75,4604,63092.35156
63100,63496,62851,4315,63004
63200,64298.89844,62812,4581,63982.60156
63855.05078,64116.19922,63200.10156,2797,63397.05078
63397.05078,63597.5,62550,4456,62723.05078
62879.05078,63044.19922,61931.44922,4973,62061.69922
62061.69922,62555.10156,61550,4926,62092.10156
62380,62597.85156,61575.05078,7439,61760.25
62187.89844,62750,61253.39844,6126,61533.19922
61366,63097.14844,61252,3917,62490.39844
62400,62458.94922,61525.05078,3345,62070.10156
62300,62348.94922,61603.30078,2791,62050.19922
62100,62950,62061.89844,2718,62692.10156
62800,64100,62800,4829,63926.35156
63600,64850,63600,5929,64254.25
64254,64999.55078,63879,3451,64703.75
64603.14844,64929.94922,64000,8346,64126.89844
64250,64376.5,63728.05078,3274,64080.05078
64080.05078,64387.94922,63457.89844,4087,63765.19922
63600,63900,63387.60156,3576,63680.89844
63616,63900,63449.89844,2205,63611.75
